Workflow,Deadline,Cost
CyberShake_1000.xml,1.0,6.813584556620369
CyberShake_1000.xml,1.1,6.813584556620369
CyberShake_1000.xml,1.0,6.81358455662037
CyberShake_1000.xml,2.0,6.772499875138887
CyberShake_1000.xml,1.3,6.77607700847222
CyberShake_1000.xml,1.4,6.776077008472221
CyberShake_1000.xml,1.5,6.772499875138887
CyberShake_1000.xml,1.6,6.7724998751388865
CyberShake_1000.xml,1.7,6.772499875138887
CyberShake_1000.xml,1.8,6.7724998751388865
CyberShake_1000.xml,1.9,6.772499875138886
CyberShake_1000.xml,2.0,6.772499875138888
Montage_1000.xml,1.0,8.257748731037054
Montage_1000.xml,1.1,8.264754970311108
Montage_1000.xml,1.0,8.25774873103705
Montage_1000.xml,2.0,11.340174059624447
Montage_1000.xml,1.3,10.765307339237038
Montage_1000.xml,1.4,9.629444817888885
Montage_1000.xml,1.5,10.578949112796288
Montage_1000.xml,1.6,7.760678154711085
Montage_1000.xml,1.7,9.472619564988845
Montage_1000.xml,1.8,10.661915403457
Montage_1000.xml,1.9,10.947474051705932
Montage_1000.xml,2.0,11.340174059624445
