Workflow,Deadline,Cost
CyberShake_1000.xml,1.0,0.6116107881481482
CyberShake_1000.xml,1.1,0.6096277881481482
CyberShake_1000.xml,1.0,0.6116107881481482
CyberShake_1000.xml,2.0,0.5402901466666667
CyberShake_1000.xml,1.3,0.5612962088888889
CyberShake_1000.xml,1.4,0.5612962088888889
CyberShake_1000.xml,1.5,0.5556668755555556
CyberShake_1000.xml,1.6,0.5476191777777777
CyberShake_1000.xml,1.7,0.5476191777777778
CyberShake_1000.xml,1.8,0.5476191777777777
CyberShake_1000.xml,1.9,0.5476191777777778
CyberShake_1000.xml,2.0,0.5402901466666667
Inspiral_1000.xml,1.0,225.0811782400835
Inspiral_1000.xml,1.1,228.76058925797625
Inspiral_1000.xml,1.0,225.0811782400835
Inspiral_1000.xml,2.0,210.82114555500436
Inspiral_1000.xml,1.3,219.404758461152
Inspiral_1000.xml,1.4,216.93665245684966
Inspiral_1000.xml,1.5,218.87181205710706
Inspiral_1000.xml,1.6,223.75512661353403
Inspiral_1000.xml,1.7,218.17306916103465
Inspiral_1000.xml,1.8,215.62395838637386
Inspiral_1000.xml,1.9,206.99470774840324
Inspiral_1000.xml,2.0,210.8211455550045
Sipht_1000.xml,1.0,323.0432987520354
Sipht_1000.xml,1.1,320.93681477641655
Sipht_1000.xml,1.0,323.04329875203524
Sipht_1000.xml,2.0,309.9866485336918
Sipht_1000.xml,1.3,316.92136344588124
Sipht_1000.xml,1.4,316.96183286789045
Sipht_1000.xml,1.5,314.48819211402514
Sipht_1000.xml,1.6,311.86309109150886
Sipht_1000.xml,1.7,309.31251094871664
Sipht_1000.xml,1.8,308.8463404857175
Sipht_1000.xml,1.9,308.1658994567689
Sipht_1000.xml,2.0,309.98664853369195
