Workflow,Deadline,Cost
CyberShake_30.xml,1.0,1.552595483531746
CyberShake_30.xml,1.1,1.5525954835317461
CyberShake_30.xml,1.0,1.5525954835317461
CyberShake_30.xml,2.0,1.5313898613095238
CyberShake_30.xml,1.3,1.5433351946428568
CyberShake_30.xml,1.4,1.543335194642857
CyberShake_30.xml,1.5,1.5313898613095238
CyberShake_30.xml,1.6,1.5313898613095238
CyberShake_30.xml,1.7,1.5313898613095238
CyberShake_30.xml,1.8,1.5313898613095238
CyberShake_30.xml,1.9,1.531389861309524
CyberShake_30.xml,2.0,1.5313898613095236
Montage_50.xml,1.0,0.1017414888888889
Montage_50.xml,1.1,0.10174148888888888
Montage_50.xml,1.0,0.10174148888888888
Montage_50.xml,2.0,0.23887199694814854
Montage_50.xml,1.3,0.2086062592592593
Montage_50.xml,1.4,0.20860625925925927
Montage_50.xml,1.5,0.1714360385185185
Montage_50.xml,1.6,0.1714360385185185
Montage_50.xml,1.7,0.13558791999999997
Montage_50.xml,1.8,0.21602595851851852
Montage_50.xml,1.9,0.2655054927111111
Montage_50.xml,2.0,0.2388719969481485
Sipht_30.xml,1.0,60.275628306618636
Sipht_30.xml,1.1,60.27446742314178
Sipht_30.xml,1.0,60.27562830661863
Sipht_30.xml,2.0,60.087021112984345
Sipht_30.xml,1.3,60.088348452886216
Sipht_30.xml,1.4,60.08826330632326
Sipht_30.xml,1.5,60.0878566696288
Sipht_30.xml,1.6,60.08783078507325
Sipht_30.xml,1.7,60.087455704162146
Sipht_30.xml,1.8,60.087411303962135
Sipht_30.xml,1.9,60.08710826916213
Sipht_30.xml,2.0,60.08702111298437
