Workflow,Deadline,Cost
CyberShake_100.xml,1.0,2.671365805185185
CyberShake_100.xml,1.1,2.663972191851852
CyberShake_100.xml,1.0,2.671365805185185
CyberShake_100.xml,2.0,2.502907986666667
CyberShake_100.xml,1.3,2.623132289629629
CyberShake_100.xml,1.4,2.5930156029629634
CyberShake_100.xml,1.5,2.5543865288888887
CyberShake_100.xml,1.6,2.5104946311111114
CyberShake_100.xml,1.7,2.5104946311111114
CyberShake_100.xml,1.8,2.50853552
CyberShake_100.xml,1.9,2.50853552
CyberShake_100.xml,2.0,2.502907986666667
Sipht_100.xml,1.0,16.13815895617592
Sipht_100.xml,1.1,15.682850461666668
Sipht_100.xml,1.0,16.13815895617593
Sipht_100.xml,2.0,15.448504725677777
Sipht_100.xml,1.3,15.56516728626666
Sipht_100.xml,1.4,15.565179878562958
Sipht_100.xml,1.5,15.563492833716664
Sipht_100.xml,1.6,15.511565660787037
Sipht_100.xml,1.7,15.509903710049999
Sipht_100.xml,1.8,15.507349835487037
Sipht_100.xml,1.9,15.447386165151855
Sipht_100.xml,2.0,15.448504725677779
