Workflow,Deadline,Cost
CyberShake_30.xml,1.0,1.4658920835317462
CyberShake_30.xml,1.1,1.465892083531746
CyberShake_30.xml,1.0,1.465892083531746
CyberShake_30.xml,2.0,1.4446864613095236
CyberShake_30.xml,1.3,1.4566317946428566
CyberShake_30.xml,1.4,1.456631794642857
CyberShake_30.xml,1.5,1.4446864613095238
CyberShake_30.xml,1.6,1.4446864613095236
CyberShake_30.xml,1.7,1.4446864613095236
CyberShake_30.xml,1.8,1.4446864613095236
CyberShake_30.xml,1.9,1.4446864613095238
CyberShake_30.xml,2.0,1.4446864613095238
Montage_50.xml,1.0,0.1017414888888889
Montage_50.xml,1.1,0.10174148888888888
Montage_50.xml,1.0,0.10174148888888888
Montage_50.xml,2.0,0.23151968583703741
Montage_50.xml,1.3,0.20125394814814818
Montage_50.xml,1.4,0.20125394814814815
Montage_50.xml,1.5,0.16646592296296292
Montage_50.xml,1.6,0.16646592296296292
Montage_50.xml,1.7,0.13308415999999995
Montage_50.xml,1.8,0.20606234962962963
Montage_50.xml,1.9,0.25310825715555557
Montage_50.xml,2.0,0.2315196858370374
Sipht_30.xml,1.0,60.275628306618636
Sipht_30.xml,1.1,60.27446742314178
Sipht_30.xml,1.0,60.27562830661863
Sipht_30.xml,2.0,60.087021112984345
Sipht_30.xml,1.3,60.088348452886216
Sipht_30.xml,1.4,60.08826330632326
Sipht_30.xml,1.5,60.0878566696288
Sipht_30.xml,1.6,60.08783078507325
Sipht_30.xml,1.7,60.087455704162146
Sipht_30.xml,1.8,60.087411303962135
Sipht_30.xml,1.9,60.08710826916213
Sipht_30.xml,2.0,60.08702111298437
