Workflow,Deadline,Cost
CyberShake_1000.xml,1.0,0.27508448148148146
CyberShake_1000.xml,1.1,0.27508448148148146
CyberShake_1000.xml,1.0,0.27508448148148146
CyberShake_1000.xml,2.0,0.2266707688888889
CyberShake_1000.xml,1.3,0.23024790222222224
CyberShake_1000.xml,1.4,0.23024790222222222
CyberShake_1000.xml,1.5,0.2266707688888889
CyberShake_1000.xml,1.6,0.22667076888888887
CyberShake_1000.xml,1.7,0.22667076888888887
CyberShake_1000.xml,1.8,0.22667076888888887
CyberShake_1000.xml,1.9,0.2266707688888889
CyberShake_1000.xml,2.0,0.22667076888888887
Inspiral_1000.xml,1.0,130.77725282469345
Inspiral_1000.xml,1.1,139.4213745026818
Inspiral_1000.xml,1.0,130.77725282469345
Inspiral_1000.xml,2.0,128.75538748956347
Inspiral_1000.xml,1.3,134.8535841590518
Inspiral_1000.xml,1.4,129.83552803968837
Inspiral_1000.xml,1.5,129.86980040929862
Inspiral_1000.xml,1.6,130.74591590567678
Inspiral_1000.xml,1.7,129.9990507446868
Inspiral_1000.xml,1.8,131.40095958120816
Inspiral_1000.xml,1.9,129.4877378414498
Inspiral_1000.xml,2.0,128.7553874895635
Sipht_1000.xml,1.0,1122.9449575331441
Sipht_1000.xml,1.1,1099.6622462953894
Sipht_1000.xml,1.0,1122.9449575331444
Sipht_1000.xml,2.0,1009.1904163030235
Sipht_1000.xml,1.3,1064.0281583997846
Sipht_1000.xml,1.4,1053.6355074379492
Sipht_1000.xml,1.5,1043.3708304531058
Sipht_1000.xml,1.6,1029.4770651722583
Sipht_1000.xml,1.7,1022.3927674272471
Sipht_1000.xml,1.8,1015.5754248040088
Sipht_1000.xml,1.9,1011.964466795397
Sipht_1000.xml,2.0,1009.1904163030233
