Workflow,Deadline,Cost
CyberShake_30.xml,1.0,1.0412629314484128
CyberShake_30.xml,1.1,1.0412629314484128
CyberShake_30.xml,1.0,1.0412629314484125
CyberShake_30.xml,2.0,1.0200573092261904
CyberShake_30.xml,1.3,1.0320026425595237
CyberShake_30.xml,1.4,1.032002642559524
CyberShake_30.xml,1.5,1.0200573092261904
CyberShake_30.xml,1.6,1.0200573092261904
CyberShake_30.xml,1.7,1.0200573092261904
CyberShake_30.xml,1.8,1.0200573092261904
CyberShake_30.xml,1.9,1.0200573092261906
CyberShake_30.xml,2.0,1.0200573092261904
Montage_50.xml,1.0,0.06528668888888889
Montage_50.xml,1.1,0.06528668888888889
Montage_50.xml,1.0,0.06528668888888889
Montage_50.xml,2.0,0.1950648858370374
Montage_50.xml,1.3,0.16479914814814817
Montage_50.xml,1.4,0.16479914814814814
Montage_50.xml,1.5,0.1300111229629629
Montage_50.xml,1.6,0.13001112296296288
Montage_50.xml,1.7,0.09662935999999994
Montage_50.xml,1.8,0.16960754962962962
Montage_50.xml,1.9,0.21665345715555556
Montage_50.xml,2.0,0.1950648858370374
Sipht_30.xml,1.0,60.275628306618636
Sipht_30.xml,1.1,60.27446742314178
Sipht_30.xml,1.0,60.27562830661863
Sipht_30.xml,2.0,60.087021112984345
Sipht_30.xml,1.3,60.088348452886216
Sipht_30.xml,1.4,60.08826330632326
Sipht_30.xml,1.5,60.0878566696288
Sipht_30.xml,1.6,60.08783078507325
Sipht_30.xml,1.7,60.087455704162146
Sipht_30.xml,1.8,60.087411303962135
Sipht_30.xml,1.9,60.08710826916213
Sipht_30.xml,2.0,60.08702111298437
