Workflow,Deadline,Cost
CyberShake_30.xml,0.1,0.0
CyberShake_30.xml,0.2,10.336
CyberShake_30.xml,0.3,6.732
CyberShake_30.xml,0.4,3.8592000000000004
CyberShake_30.xml,0.5,3.3152
CyberShake_30.xml,0.6,3.162
CyberShake_30.xml,0.7,2.6180000000000003
CyberShake_30.xml,0.8,2.248
CyberShake_30.xml,0.9,2.248
Epigenomics_46.xml,0.1,63.4022
Epigenomics_46.xml,0.2,544.6429999999999
Epigenomics_46.xml,0.3,93.4314
Epigenomics_46.xml,0.4,914.566
Epigenomics_46.xml,0.5,174.6745
Epigenomics_46.xml,0.6,356.55280000000005
Epigenomics_46.xml,0.7,57.1348
Epigenomics_46.xml,0.8,301.3112
Epigenomics_46.xml,0.9,237.62380000000002
Inspiral_30.xml,0.1,515.8629
Inspiral_30.xml,0.2,1011.6918999999999
Inspiral_30.xml,0.3,947.4806
Inspiral_30.xml,0.4,179.91690000000003
Inspiral_30.xml,0.5,22.487299999999998
Inspiral_30.xml,0.6,92.19429999999998
Inspiral_30.xml,0.7,100.35529999999999
Inspiral_30.xml,0.8,193.78729999999996
Inspiral_30.xml,0.9,16.4173
Inspiral_50.xml,0.1,1013.2695
Inspiral_50.xml,0.2,1097.2202
Inspiral_50.xml,0.3,935.8049
Inspiral_50.xml,0.4,235.7619
Inspiral_50.xml,0.5,168.634
Inspiral_50.xml,0.6,178.4577
Inspiral_50.xml,0.7,68.3201
Inspiral_50.xml,0.8,114.39949999999999
Inspiral_50.xml,0.9,60.814099999999996
Inspiral_30.xml,0.1,515.8629
Inspiral_30.xml,0.2,1011.6918999999998
Inspiral_30.xml,0.3,947.4806
Inspiral_30.xml,0.4,179.91690000000003
Inspiral_30.xml,0.5,22.4873
Inspiral_30.xml,0.6,92.1943
Inspiral_30.xml,0.7,100.3553
Inspiral_30.xml,0.8,193.7873
Inspiral_30.xml,0.9,16.4173
Montage_50.xml,0.1,31.393
Montage_50.xml,0.2,14.3446
Montage_50.xml,0.3,9.7466
Montage_50.xml,0.4,9.621
Montage_50.xml,0.5,4.3984
Montage_50.xml,0.6,4.3984000000000005
Montage_50.xml,0.7,4.3984000000000005
Montage_50.xml,0.8,4.3984
Montage_50.xml,0.9,4.3984
Sipht_30.xml,0.1,115.08879999999999
Sipht_30.xml,0.2,49.50260000000001
Sipht_30.xml,0.3,32.2397
Sipht_30.xml,0.4,26.6274
Sipht_30.xml,0.5,25.198
Sipht_30.xml,0.6,21.619199999999996
Sipht_30.xml,0.7,16.042399999999997
Sipht_30.xml,0.8,15.490399999999998
Sipht_30.xml,0.9,12.938
