Workflow,Deadline,Cost
Montage_100.xml,1.0,0.8062370698214291
Montage_100.xml,1.1,0.4709919393777778
Montage_100.xml,1.0,0.8062370698214293
Montage_100.xml,2.0,0.6100341300088427
Montage_100.xml,1.3,0.3956813519444445
Montage_100.xml,1.4,0.4225144963888888
Montage_100.xml,1.5,0.38991644166666667
Montage_100.xml,1.6,0.1250318511111111
Montage_100.xml,1.7,0.12503185111111112
Montage_100.xml,1.8,0.1250318511111111
Montage_100.xml,1.9,0.3162181991173456
Montage_100.xml,2.0,0.610034130008843
Epigenomics_100.xml,1.0,5306.656838558436
Epigenomics_100.xml,1.1,5344.925107630058
Epigenomics_100.xml,1.0,5306.656838558436
Epigenomics_100.xml,2.0,5274.99320503414
Epigenomics_100.xml,1.3,5397.082887088761
Epigenomics_100.xml,1.4,5399.378052103435
Epigenomics_100.xml,1.5,5338.565997975436
Epigenomics_100.xml,1.6,5341.266688093955
Epigenomics_100.xml,1.7,5341.266688093955
Epigenomics_100.xml,1.8,5318.693042901363
Epigenomics_100.xml,1.9,5277.016426273955
Epigenomics_100.xml,2.0,5274.993205034142
Sipht_100.xml,1.0,13.36588904673796
Sipht_100.xml,1.1,12.747010744110186
Sipht_100.xml,1.0,13.365889046737964
Sipht_100.xml,2.0,12.630803410650927
Sipht_100.xml,1.3,12.681603261076855
Sipht_100.xml,1.4,12.681115319987965
Sipht_100.xml,1.5,12.680398156080555
Sipht_100.xml,1.6,12.679552730743518
Sipht_100.xml,1.7,12.677785583697226
Sipht_100.xml,1.8,12.630898937547224
Sipht_100.xml,1.9,12.62945063349352
Sipht_100.xml,2.0,12.630803410650925
