Workflow,Deadline,Cost
CyberShake_100.xml,1.0,3.290260361481481
CyberShake_100.xml,1.1,3.6131871762962966
CyberShake_100.xml,1.0,3.290260361481481
CyberShake_100.xml,2.0,4.561959757037037
CyberShake_100.xml,1.3,3.974062287407407
CyberShake_100.xml,1.4,4.063060924444445
CyberShake_100.xml,1.5,4.063060924444445
CyberShake_100.xml,1.6,4.1516968711111115
CyberShake_100.xml,1.7,4.397730767407408
CyberShake_100.xml,1.8,4.480731063703704
CyberShake_100.xml,1.9,4.480731063703704
CyberShake_100.xml,2.0,4.561959757037037
