Workflow,Deadline,Cost
Montage_100.xml,1.0,0.7543927320436514
Montage_100.xml,1.1,0.38853890500000005
Montage_100.xml,1.0,0.7543927320436515
Montage_100.xml,2.0,0.5286209167592594
Montage_100.xml,1.3,0.3414609725925927
Montage_100.xml,1.4,0.36916207064814816
Montage_100.xml,1.5,0.33364950833333334
Montage_100.xml,1.6,0.07537571777777777
Montage_100.xml,1.7,0.0753757177777778
Montage_100.xml,1.8,0.07537571777777778
Montage_100.xml,1.9,0.2665620657840123
Montage_100.xml,2.0,0.5286209167592595
Epigenomics_100.xml,1.0,4944.493196801918
Epigenomics_100.xml,1.1,4986.741735535253
Epigenomics_100.xml,1.0,4944.493196801921
Epigenomics_100.xml,2.0,4975.194145100425
Epigenomics_100.xml,1.3,5002.534068355437
Epigenomics_100.xml,1.4,5039.876979881361
Epigenomics_100.xml,1.5,5036.041497009881
Epigenomics_100.xml,1.6,5002.416620222368
Epigenomics_100.xml,1.7,5001.396867954219
Epigenomics_100.xml,1.8,4988.835467058387
Epigenomics_100.xml,1.9,4988.605925320424
Epigenomics_100.xml,2.0,4975.194145100425
Sipht_100.xml,1.0,12.371031104837034
Sipht_100.xml,1.1,11.753797077809258
Sipht_100.xml,1.0,12.371031104837035
Sipht_100.xml,2.0,11.636374290172224
Sipht_100.xml,1.3,11.687560943087039
Sipht_100.xml,1.4,11.68699247190926
Sipht_100.xml,1.5,11.686275308001852
Sipht_100.xml,1.6,11.68606799453148
Sipht_100.xml,1.7,11.683743265707408
Sipht_100.xml,1.8,11.636856619557408
Sipht_100.xml,1.9,11.635021513014816
Sipht_100.xml,2.0,11.636374290172219
