Workflow,Deadline,Cost
CyberShake_30.xml,1.0,0.15292842222222222
CyberShake_30.xml,1.1,0.15292842222222222
CyberShake_30.xml,1.0,0.15292842222222222
CyberShake_30.xml,2.0,0.20564333333333332
CyberShake_30.xml,1.3,0.16036921777777777
CyberShake_30.xml,1.4,0.16036921777777777
CyberShake_30.xml,1.5,0.20564333333333332
CyberShake_30.xml,1.6,0.20564333333333334
CyberShake_30.xml,1.7,0.20564333333333332
CyberShake_30.xml,1.8,0.20564333333333332
CyberShake_30.xml,1.9,0.20564333333333334
CyberShake_30.xml,2.0,0.20564333333333332
Epigenomics_46.xml,1.0,88.74326116253036
Epigenomics_46.xml,1.1,94.50581027247556
Epigenomics_46.xml,1.0,88.74326116253035
Epigenomics_46.xml,2.0,122.63204518925036
Epigenomics_46.xml,1.3,97.6665690719096
Epigenomics_46.xml,1.4,113.16419998062963
Epigenomics_46.xml,1.5,116.01571254295555
Epigenomics_46.xml,1.6,123.52421732765185
Epigenomics_46.xml,1.7,118.30537651613186
Epigenomics_46.xml,1.8,118.4490618716874
Epigenomics_46.xml,1.9,118.4490618716874
Epigenomics_46.xml,2.0,122.63204518925036
Inspiral_30.xml,1.0,3.064942230672593
Inspiral_30.xml,1.1,4.264995342874076
Inspiral_30.xml,1.0,3.0649422306725933
Inspiral_30.xml,2.0,5.202326571377777
Inspiral_30.xml,1.3,3.6395371781096295
Inspiral_30.xml,1.4,5.16371425137778
Inspiral_30.xml,1.5,6.219361294654549
Inspiral_30.xml,1.6,5.521229359987882
Inspiral_30.xml,1.7,5.4868655955434384
Inspiral_30.xml,1.8,6.079016915068569
Inspiral_30.xml,1.9,5.41548554097663
Inspiral_30.xml,2.0,5.202326571377777
Inspiral_50.xml,1.0,5.307281887050368
Inspiral_50.xml,1.1,5.82765587841185
Inspiral_50.xml,1.0,5.307281887050368
Inspiral_50.xml,2.0,6.401486921224209
Inspiral_50.xml,1.3,4.843135424335804
Inspiral_50.xml,1.4,5.990556246051343
Inspiral_50.xml,1.5,5.022957226014814
Inspiral_50.xml,1.6,5.739717369921923
Inspiral_50.xml,1.7,6.237940852257757
Inspiral_50.xml,1.8,7.7813273111603385
Inspiral_50.xml,1.9,5.5599278863407395
Inspiral_50.xml,2.0,6.401486921224209
Inspiral_30.xml,1.0,3.0649422306725933
Inspiral_30.xml,1.1,4.264995342874075
Inspiral_30.xml,1.0,3.0649422306725924
Inspiral_30.xml,2.0,5.202326571377776
Inspiral_30.xml,1.3,3.6395371781096304
Inspiral_30.xml,1.4,5.1637142513777805
Inspiral_30.xml,1.5,6.219361294654549
Inspiral_30.xml,1.6,5.521229359987883
Inspiral_30.xml,1.7,5.4868655955434384
Inspiral_30.xml,1.8,6.079016915068569
Inspiral_30.xml,1.9,5.41548554097663
Inspiral_30.xml,2.0,5.2023265713777755
Montage_50.xml,1.0,0.06331700888888889
Montage_50.xml,1.1,0.0633170088888889
Montage_50.xml,1.0,0.06331700888888889
Montage_50.xml,2.0,0.21710513472592632
Montage_50.xml,1.3,0.1555754737037037
Montage_50.xml,1.4,0.15547715703703704
Montage_50.xml,1.5,0.13899688740740734
Montage_50.xml,1.6,0.13899688740740734
Montage_50.xml,1.7,0.10808147999999995
Montage_50.xml,1.8,0.17381282074074073
Montage_50.xml,1.9,0.2184251016
Montage_50.xml,2.0,0.21710513472592627
Sipht_30.xml,1.0,17.115816634705553
Sipht_30.xml,1.1,17.114684828177776
Sipht_30.xml,1.0,17.115816634705553
Sipht_30.xml,2.0,32.13237277918889
Sipht_30.xml,1.3,32.131787750983335
Sipht_30.xml,1.4,32.131784872522225
Sipht_30.xml,1.5,32.13174588585556
Sipht_30.xml,1.6,32.13122214403334
Sipht_30.xml,1.7,32.13232535465556
Sipht_30.xml,1.8,32.13246175341112
Sipht_30.xml,1.9,32.132432498300005
Sipht_30.xml,2.0,32.132372779188884
